,ut_ms,description,round_time
7101,1396732369000,MAR_PENUMBRA_END,2052
7102,1396755530000,MAR_PENUMBRA_START,2053
7103,1396757524000,MAR_PENUMBRA_END,2053
7104,1396780692000,MAR_PENUMBRA_START,2053
7105,1396782683000,MAR_PENUMBRA_END,2053
7106,1396805848000,MAR_PENUMBRA_START,2053
7107,1396807837000,MAR_PENUMBRA_END,2053
7108,1396831004000,MAR_PENUMBRA_START,2054
7109,1396832990000,MAR_PENUMBRA_END,2054
7110,1396856162000,MAR_PENUMBRA_START,2054
7111,1396858146000,MAR_PENUMBRA_END,2054
7112,1396881319000,MAR_PENUMBRA_START,2054
7113,1396883300000,MAR_PENUMBRA_END,2054
7114,1396906482000,MAR_PENUMBRA_START,2054
7115,1396908461000,MAR_PENUMBRA_END,2054
7116,1396931639000,MAR_PENUMBRA_START,2055
7117,1396933616000,MAR_PENUMBRA_END,2055
7118,1396956801000,MAR_PENUMBRA_START,2055
7119,1396958775000,MAR_PENUMBRA_END,2055
7120,1396981957000,MAR_PENUMBRA_START,2055
7121,1396983928000,MAR_PENUMBRA_END,2055
7122,1397007114000,MAR_PENUMBRA_START,2056
7123,1397009083000,MAR_PENUMBRA_END,2056
7124,1397032272000,MAR_PENUMBRA_START,2056
7125,1397034239000,MAR_PENUMBRA_END,2056
7126,1397057429000,MAR_PENUMBRA_START,2056
7127,1397059393000,MAR_PENUMBRA_END,2056
7128,1397082593000,MAR_PENUMBRA_START,2056
7129,1397084554000,MAR_PENUMBRA_END,2056
7130,1397107751000,MAR_PENUMBRA_START,2057
7131,1397109710000,MAR_PENUMBRA_END,2057
7132,1397132913000,MAR_PENUMBRA_START,2057
7133,1397134869000,MAR_PENUMBRA_END,2057
7134,1397158069000,MAR_PENUMBRA_START,2057
7135,1397160023000,MAR_PENUMBRA_END,2057
7136,1397183227000,MAR_PENUMBRA_START,2058
7137,1397185178000,MAR_PENUMBRA_END,2058
7138,1397208385000,MAR_PENUMBRA_START,2058
7139,1397210334000,MAR_PENUMBRA_END,2058
7140,1397233543000,MAR_PENUMBRA_START,2058
7141,1397235490000,MAR_PENUMBRA_END,2058
7142,1397258707000,MAR_PENUMBRA_START,2058
7143,1397260651000,MAR_PENUMBRA_END,2058
7144,1397283865000,MAR_PENUMBRA_START,2059
7145,1397285806000,MAR_PENUMBRA_END,2059
7146,1397309028000,MAR_PENUMBRA_START,2059
7147,1397310966000,MAR_PENUMBRA_END,2059
7148,1397334184000,MAR_PENUMBRA_START,2059
7149,1397336120000,MAR_PENUMBRA_END,2059
7150,1397359343000,MAR_PENUMBRA_START,2060
7151,1397361276000,MAR_PENUMBRA_END,2060
7152,1397384501000,MAR_PENUMBRA_START,2060
7153,1397386433000,MAR_PENUMBRA_END,2060
7154,1397409661000,MAR_PENUMBRA_START,2060
7155,1397411589000,MAR_PENUMBRA_END,2060
7156,1397434824000,MAR_PENUMBRA_START,2061
7157,1397436750000,MAR_PENUMBRA_END,2061
7158,1397459982000,MAR_PENUMBRA_START,2061
7159,1397461906000,MAR_PENUMBRA_END,2061
7160,1397485145000,MAR_PENUMBRA_START,2061
7161,1397487066000,MAR_PENUMBRA_END,2061
7162,1397510301000,MAR_PENUMBRA_START,2061
7163,1397512220000,MAR_PENUMBRA_END,2061
7164,1397535461000,MAR_PENUMBRA_START,2062
7165,1397537377000,MAR_PENUMBRA_END,2062
7166,1397560620000,MAR_PENUMBRA_START,2062
7167,1397562534000,MAR_PENUMBRA_END,2062
7168,1397585780000,MAR_PENUMBRA_START,2062
7169,1397587691000,MAR_PENUMBRA_END,2062
7170,1397610943000,MAR_PENUMBRA_START,2063
7171,1397612852000,MAR_PENUMBRA_END,2063
7172,1397636101000,MAR_PENUMBRA_START,2063
7173,1397638007000,MAR_PENUMBRA_END,2063
7174,1397661264000,MAR_PENUMBRA_START,2063
7175,1397663167000,MAR_PENUMBRA_END,2063
7176,1397686420000,MAR_PENUMBRA_START,2063
7177,1397688321000,MAR_PENUMBRA_END,2063
7178,1397711581000,MAR_PENUMBRA_START,2064
7179,1397713479000,MAR_PENUMBRA_END,2064
7180,1397736740000,MAR_PENUMBRA_START,2064
7181,1397738636000,MAR_PENUMBRA_END,2064
7182,1397761901000,MAR_PENUMBRA_START,2064
7183,1397763794000,MAR_PENUMBRA_END,2064
7184,1397787063000,MAR_PENUMBRA_START,2065
7185,1397788953000,MAR_PENUMBRA_END,2065
7186,1397812220000,MAR_PENUMBRA_START,2065
7187,1397814108000,MAR_PENUMBRA_END,2065
7188,1397837382000,MAR_PENUMBRA_START,2065
7189,1397839267000,MAR_PENUMBRA_END,2065
7190,1397862538000,MAR_PENUMBRA_START,2065
7191,1397864421000,MAR_PENUMBRA_END,2065
7192,1397887699000,MAR_PENUMBRA_START,2066
7193,1397889579000,MAR_PENUMBRA_END,2066
7194,1397912858000,MAR_PENUMBRA_START,2066
7195,1397914736000,MAR_PENUMBRA_END,2066
7196,1397938019000,MAR_PENUMBRA_START,2066
7197,1397939894000,MAR_PENUMBRA_END,2066
7198,1397963180000,MAR_PENUMBRA_START,2067
7199,1397965053000,MAR_PENUMBRA_END,2067
7200,1397988337000,MAR_PENUMBRA_START,2067
7201,1397990207000,MAR_PENUMBRA_END,2067
7202,1398013498000,MAR_PENUMBRA_START,2067
7203,1398015365000,MAR_PENUMBRA_END,2067
7204,1398038653000,MAR_PENUMBRA_START,2068
7205,1398040518000,MAR_PENUMBRA_END,2068
7206,1398063815000,MAR_PENUMBRA_START,2068
7207,1398065677000,MAR_PENUMBRA_END,2068
7208,1398088973000,MAR_PENUMBRA_START,2068
7209,1398090833000,MAR_PENUMBRA_END,2068
7210,1398114135000,MAR_PENUMBRA_START,2068
7211,1398115992000,MAR_PENUMBRA_END,2068
7212,1398139294000,MAR_PENUMBRA_START,2069
7213,1398141149000,MAR_PENUMBRA_END,2069
7214,1398164451000,MAR_PENUMBRA_START,2069
7215,1398166302000,MAR_PENUMBRA_END,2069
7216,1398189611000,MAR_PENUMBRA_START,2069
7217,1398191460000,MAR_PENUMBRA_END,2069
7218,1398214765000,MAR_PENUMBRA_START,2070
7219,1398216612000,MAR_PENUMBRA_END,2070
7220,1398239928000,MAR_PENUMBRA_START,2070
7221,1398241772000,MAR_PENUMBRA_END,2070
7222,1398265086000,MAR_PENUMBRA_START,2070
7223,1398266927000,MAR_PENUMBRA_END,2070
7224,1398290247000,MAR_PENUMBRA_START,2070
7225,1398292086000,MAR_PENUMBRA_END,2070
7226,1398315405000,MAR_PENUMBRA_START,2071
7227,1398317242000,MAR_PENUMBRA_END,2071
7228,1398340561000,MAR_PENUMBRA_START,2071
7229,1398342394000,MAR_PENUMBRA_END,2071
7230,1398365720000,MAR_PENUMBRA_START,2071
7231,1398367551000,MAR_PENUMBRA_END,2071
7232,1398390875000,MAR_PENUMBRA_START,2072
7233,1398392703000,MAR_PENUMBRA_END,2072
7234,1398416037000,MAR_PENUMBRA_START,2072
7235,1398417863000,MAR_PENUMBRA_END,2072
7236,1398441195000,MAR_PENUMBRA_START,2072
7237,1398443018000,MAR_PENUMBRA_END,2072
7238,1398466356000,MAR_PENUMBRA_START,2072
7239,1398468177000,MAR_PENUMBRA_END,2072
7240,1398491513000,MAR_PENUMBRA_START,2073
7241,1398493331000,MAR_PENUMBRA_END,2073
7242,1398516668000,MAR_PENUMBRA_START,2073
7243,1398518484000,MAR_PENUMBRA_END,2073
7244,1398541826000,MAR_PENUMBRA_START,2073
7245,1398543639000,MAR_PENUMBRA_END,2073
7246,1398566981000,MAR_PENUMBRA_START,2074
7247,1398568791000,MAR_PENUMBRA_END,2074
7248,1398592144000,MAR_PENUMBRA_START,2074
7249,1398593952000,MAR_PENUMBRA_END,2074
7250,1398617301000,MAR_PENUMBRA_START,2074
7251,1398619107000,MAR_PENUMBRA_END,2074
7252,1398642463000,MAR_PENUMBRA_START,2074
7253,1398644265000,MAR_PENUMBRA_END,2075
7254,1398667619000,MAR_PENUMBRA_START,2075
7255,1398669419000,MAR_PENUMBRA_END,2075
7256,1398692774000,MAR_PENUMBRA_START,2075
7257,1398694572000,MAR_PENUMBRA_END,2075
7258,1398717932000,MAR_PENUMBRA_START,2075
7259,1398719727000,MAR_PENUMBRA_END,2075
7260,1398743087000,MAR_PENUMBRA_START,2076
7261,1398744879000,MAR_PENUMBRA_END,2076
7262,1398768250000,MAR_PENUMBRA_START,2076
7263,1398770040000,MAR_PENUMBRA_END,2076
7264,1398793408000,MAR_PENUMBRA_START,2076
7265,1398795195000,MAR_PENUMBRA_END,2076
7266,1398818569000,MAR_PENUMBRA_START,2077
7267,1398820353000,MAR_PENUMBRA_END,2077
7268,1398843725000,MAR_PENUMBRA_START,2077
7269,1398845507000,MAR_PENUMBRA_END,2077
7270,1398868881000,MAR_PENUMBRA_START,2077
7271,1398870660000,MAR_PENUMBRA_END,2077
7272,1398894038000,MAR_PENUMBRA_START,2077
7273,1398895815000,MAR_PENUMBRA_END,2077
7274,1398919195000,MAR_PENUMBRA_START,2078
7275,1398920968000,MAR_PENUMBRA_END,2078
7276,1398944358000,MAR_PENUMBRA_START,2078
7277,1398946129000,MAR_PENUMBRA_END,2078
7278,1398969516000,MAR_PENUMBRA_START,2078
7279,1398971284000,MAR_PENUMBRA_END,2078
7280,1398994678000,MAR_PENUMBRA_START,2079
7281,1398996444000,MAR_PENUMBRA_END,2079
7282,1399019834000,MAR_PENUMBRA_START,2079
7283,1399021597000,MAR_PENUMBRA_END,2079
7284,1399044991000,MAR_PENUMBRA_START,2079
7285,1399046751000,MAR_PENUMBRA_END,2079
7286,1399070148000,MAR_PENUMBRA_START,2079
7287,1399071906000,MAR_PENUMBRA_END,2079
7288,1399095306000,MAR_PENUMBRA_START,2080
7289,1399097061000,MAR_PENUMBRA_END,2080
7290,1399120470000,MAR_PENUMBRA_START,2080
7291,1399122222000,MAR_PENUMBRA_END,2080
7292,1399145628000,MAR_PENUMBRA_START,2080
7293,1399147378000,MAR_PENUMBRA_END,2080
7294,1399170791000,MAR_PENUMBRA_START,2081
7295,1399172538000,MAR_PENUMBRA_END,2081
7296,1399195946000,MAR_PENUMBRA_START,2081
7297,1399197691000,MAR_PENUMBRA_END,2081
7298,1399221104000,MAR_PENUMBRA_START,2081
7299,1399222846000,MAR_PENUMBRA_END,2081
7300,1399246263000,MAR_PENUMBRA_START,2081
7301,1399248002000,MAR_PENUMBRA_END,2082
7302,1399271421000,MAR_PENUMBRA_START,2082
7303,1399273158000,MAR_PENUMBRA_END,2082
7304,1399296586000,MAR_PENUMBRA_START,2082
7305,1399298319000,MAR_PENUMBRA_END,2082
7306,1399321744000,MAR_PENUMBRA_START,2082
7307,1399323475000,MAR_PENUMBRA_END,2082
7308,1399346907000,MAR_PENUMBRA_START,2083
7309,1399348635000,MAR_PENUMBRA_END,2083
7310,1399372063000,MAR_PENUMBRA_START,2083
7311,1399373789000,MAR_PENUMBRA_END,2083
7312,1399397223000,MAR_PENUMBRA_START,2083
7313,1399398946000,MAR_PENUMBRA_END,2083
7314,1399422381000,MAR_PENUMBRA_START,2084
7315,1399424102000,MAR_PENUMBRA_END,2084
7316,1399447541000,MAR_PENUMBRA_START,2084
7317,1399449259000,MAR_PENUMBRA_END,2084
7318,1399472705000,MAR_PENUMBRA_START,2084
7319,1399474421000,MAR_PENUMBRA_END,2084
7320,1399497864000,MAR_PENUMBRA_START,2084
7321,1399499577000,MAR_PENUMBRA_END,2084
7322,1399523027000,MAR_PENUMBRA_START,2085
7323,1399524737000,MAR_PENUMBRA_END,2085
7324,1399548183000,MAR_PENUMBRA_START,2085
7325,1399549890000,MAR_PENUMBRA_END,2085
7326,1399573344000,MAR_PENUMBRA_START,2085
7327,1399575048000,MAR_PENUMBRA_END,2085
7328,1399598503000,MAR_PENUMBRA_START,2086
7329,1399600205000,MAR_PENUMBRA_END,2086
7330,1399623664000,MAR_PENUMBRA_START,2086
7331,1399625363000,MAR_PENUMBRA_END,2086
7332,1399648827000,MAR_PENUMBRA_START,2086
7333,1399650524000,MAR_PENUMBRA_END,2086
7334,1399673985000,MAR_PENUMBRA_START,2086
7335,1399675679000,MAR_PENUMBRA_END,2086
7336,1399699148000,MAR_PENUMBRA_START,2087
7337,1399700839000,MAR_PENUMBRA_END,2087
7338,1399724304000,MAR_PENUMBRA_START,2087
7339,1399725992000,MAR_PENUMBRA_END,2087
7340,1399749465000,MAR_PENUMBRA_START,2087
7341,1399751150000,MAR_PENUMBRA_END,2087
7342,1399774624000,MAR_PENUMBRA_START,2088
7343,1399776307000,MAR_PENUMBRA_END,2088
7344,1399799785000,MAR_PENUMBRA_START,2088
7345,1399801465000,MAR_PENUMBRA_END,2088
7346,1399824948000,MAR_PENUMBRA_START,2088
7347,1399826625000,MAR_PENUMBRA_END,2088
7348,1399850105000,MAR_PENUMBRA_START,2088
7349,1399851780000,MAR_PENUMBRA_END,2088
7350,1399875266000,MAR_PENUMBRA_START,2089
7351,1399876938000,MAR_PENUMBRA_END,2089
7352,1399900422000,MAR_PENUMBRA_START,2089
7353,1399902091000,MAR_PENUMBRA_END,2089
7354,1399925583000,MAR_PENUMBRA_START,2089
7355,1399927249000,MAR_PENUMBRA_END,2089
7356,1399950742000,MAR_PENUMBRA_START,2090
7357,1399952406000,MAR_PENUMBRA_END,2090
7358,1399975904000,MAR_PENUMBRA_START,2090
7359,1399977564000,MAR_PENUMBRA_END,2090
7360,1400001064000,MAR_PENUMBRA_START,2090
7361,1400002722000,MAR_PENUMBRA_END,2090
7362,1400026221000,MAR_PENUMBRA_START,2091
7363,1400027876000,MAR_PENUMBRA_END,2091
7364,1400051381000,MAR_PENUMBRA_START,2091
7365,1400053033000,MAR_PENUMBRA_END,2091
7366,1400076536000,MAR_PENUMBRA_START,2091
7367,1400078185000,MAR_PENUMBRA_END,2091
7368,1400101697000,MAR_PENUMBRA_START,2091
7369,1400103344000,MAR_PENUMBRA_END,2091
7370,1400126856000,MAR_PENUMBRA_START,2092
7371,1400128500000,MAR_PENUMBRA_END,2092
7372,1400152017000,MAR_PENUMBRA_START,2092
7373,1400153659000,MAR_PENUMBRA_END,2092
7374,1400177177000,MAR_PENUMBRA_START,2092
7375,1400178815000,MAR_PENUMBRA_END,2092
7376,1400202332000,MAR_PENUMBRA_START,2093
7377,1400203968000,MAR_PENUMBRA_END,2093
7378,1400227491000,MAR_PENUMBRA_START,2093
7379,1400229124000,MAR_PENUMBRA_END,2093
7380,1400252645000,MAR_PENUMBRA_START,2093
7381,1400254275000,MAR_PENUMBRA_END,2093
7382,1400277807000,MAR_PENUMBRA_START,2093
7383,1400279435000,MAR_PENUMBRA_END,2093
7384,1400302965000,MAR_PENUMBRA_START,2094
7385,1400304590000,MAR_PENUMBRA_END,2094
7386,1400328127000,MAR_PENUMBRA_START,2094
7387,1400329748000,MAR_PENUMBRA_END,2094
7388,1400353284000,MAR_PENUMBRA_START,2094
7389,1400354903000,MAR_PENUMBRA_END,2094
7390,1400378439000,MAR_PENUMBRA_START,2095
7391,1400380055000,MAR_PENUMBRA_END,2095
7392,1400403597000,MAR_PENUMBRA_START,2095
7393,1400405210000,MAR_PENUMBRA_END,2095
7394,1400428751000,MAR_PENUMBRA_START,2095
7395,1400430361000,MAR_PENUMBRA_END,2095
7396,1400453913000,MAR_PENUMBRA_START,2095
7397,1400455520000,MAR_PENUMBRA_END,2095
7398,1400479071000,MAR_PENUMBRA_START,2096
7399,1400480675000,MAR_PENUMBRA_END,2096
7400,1400504232000,MAR_PENUMBRA_START,2096
7401,1400505834000,MAR_PENUMBRA_END,2096
7402,1400529389000,MAR_PENUMBRA_START,2096
7403,1400530987000,MAR_PENUMBRA_END,2096
7404,1400554543000,MAR_PENUMBRA_START,2097
7405,1400556139000,MAR_PENUMBRA_END,2097
7406,1400579700000,MAR_PENUMBRA_START,2097
7407,1400581293000,MAR_PENUMBRA_END,2097
7408,1400604854000,MAR_PENUMBRA_START,2097
7409,1400606444000,MAR_PENUMBRA_END,2097
7410,1400630017000,MAR_PENUMBRA_START,2097
7411,1400631604000,MAR_PENUMBRA_END,2098
7412,1400655174000,MAR_PENUMBRA_START,2098
7413,1400656759000,MAR_PENUMBRA_END,2098
7414,1400680336000,MAR_PENUMBRA_START,2098
7415,1400681917000,MAR_PENUMBRA_END,2098
7416,1400705492000,MAR_PENUMBRA_START,2098
7417,1400707070000,MAR_PENUMBRA_END,2098
7418,1400730646000,MAR_PENUMBRA_START,2099
7419,1400732222000,MAR_PENUMBRA_END,2099
7420,1400755803000,MAR_PENUMBRA_START,2099
7421,1400757376000,MAR_PENUMBRA_END,2099
7422,1400780958000,MAR_PENUMBRA_START,2099
7423,1400782528000,MAR_PENUMBRA_END,2099
7424,1400806121000,MAR_PENUMBRA_START,2100
7425,1400807688000,MAR_PENUMBRA_END,2100
7426,1400831279000,MAR_PENUMBRA_START,2100
7427,1400832843000,MAR_PENUMBRA_END,2100
7428,1400856441000,MAR_PENUMBRA_START,2100
7429,1400858002000,MAR_PENUMBRA_END,2100
7430,1400881597000,MAR_PENUMBRA_START,2100
7431,1400883155000,MAR_PENUMBRA_END,2100
7432,1400906752000,MAR_PENUMBRA_START,2101
7433,1400908307000,MAR_PENUMBRA_END,2101
7434,1400931909000,MAR_PENUMBRA_START,2101
7435,1400933461000,MAR_PENUMBRA_END,2101
7436,1400957065000,MAR_PENUMBRA_START,2101
7437,1400958614000,MAR_PENUMBRA_END,2101
7438,1400982229000,MAR_PENUMBRA_START,2102
7439,1400983775000,MAR_PENUMBRA_END,2102
7440,1401007387000,MAR_PENUMBRA_START,2102
7441,1401008930000,MAR_PENUMBRA_END,2102
7442,1401032550000,MAR_PENUMBRA_START,2102
7443,1401034090000,MAR_PENUMBRA_END,2102
7444,1401057706000,MAR_PENUMBRA_START,2102
7445,1401059243000,MAR_PENUMBRA_END,2102
7446,1401082862000,MAR_PENUMBRA_START,2103
7447,1401084396000,MAR_PENUMBRA_END,2103
7448,1401108020000,MAR_PENUMBRA_START,2103
7449,1401109551000,MAR_PENUMBRA_END,2103
7450,1401133178000,MAR_PENUMBRA_START,2103
7451,1401134705000,MAR_PENUMBRA_END,2103
7452,1401158342000,MAR_PENUMBRA_START,2104
7453,1401159867000,MAR_PENUMBRA_END,2104
7454,1401183501000,MAR_PENUMBRA_START,2104
7455,1401185023000,MAR_PENUMBRA_END,2104
7456,1401208664000,MAR_PENUMBRA_START,2104
7457,1401210183000,MAR_PENUMBRA_END,2104
7458,1401233820000,MAR_PENUMBRA_START,2104
7459,1401235336000,MAR_PENUMBRA_END,2105
7460,1401258979000,MAR_PENUMBRA_START,2105
7461,1401260491000,MAR_PENUMBRA_END,2105
7462,1401284137000,MAR_PENUMBRA_START,2105
7463,1401285646000,MAR_PENUMBRA_END,2105
7464,1401309296000,MAR_PENUMBRA_START,2105
7465,1401310803000,MAR_PENUMBRA_END,2105
7466,1401334461000,MAR_PENUMBRA_START,2106
7467,1401335964000,MAR_PENUMBRA_END,2106
7468,1401359621000,MAR_PENUMBRA_START,2106
7469,1401361120000,MAR_PENUMBRA_END,2106
7470,1401384784000,MAR_PENUMBRA_START,2106
7471,1401386280000,MAR_PENUMBRA_END,2106
7472,1401409940000,MAR_PENUMBRA_START,2107
7473,1401411434000,MAR_PENUMBRA_END,2107
7474,1401435100000,MAR_PENUMBRA_START,2107
7475,1401436590000,MAR_PENUMBRA_END,2107
7476,1401460260000,MAR_PENUMBRA_START,2107
7477,1401461746000,MAR_PENUMBRA_END,2107
7478,1401485420000,MAR_PENUMBRA_START,2107
7479,1401486904000,MAR_PENUMBRA_END,2107
7480,1401510585000,MAR_PENUMBRA_START,2108
7481,1401512065000,MAR_PENUMBRA_END,2108
7482,1401535744000,MAR_PENUMBRA_START,2108
7483,1401537221000,MAR_PENUMBRA_END,2108
7484,1401560907000,MAR_PENUMBRA_START,2108
7485,1401562381000,MAR_PENUMBRA_END,2108
7486,1401586063000,MAR_PENUMBRA_START,2109
7487,1401587534000,MAR_PENUMBRA_END,2109
7488,1401611224000,MAR_PENUMBRA_START,2109
7489,1401612691000,MAR_PENUMBRA_END,2109
7490,1401636384000,MAR_PENUMBRA_START,2109
7491,1401637848000,MAR_PENUMBRA_END,2109
7492,1401661545000,MAR_PENUMBRA_START,2109
7493,1401663006000,MAR_PENUMBRA_END,2109
7494,1401686709000,MAR_PENUMBRA_START,2110
7495,1401688166000,MAR_PENUMBRA_END,2110
7496,1401711867000,MAR_PENUMBRA_START,2110
7497,1401713321000,MAR_PENUMBRA_END,2110
7498,1401737029000,MAR_PENUMBRA_START,2110
7499,1401738480000,MAR_PENUMBRA_END,2110
7500,1401762185000,MAR_PENUMBRA_START,2111
7501,1401763632000,MAR_PENUMBRA_END,2111
7502,1401787346000,MAR_PENUMBRA_START,2111
7503,1401788790000,MAR_PENUMBRA_END,2111
7504,1401812505000,MAR_PENUMBRA_START,2111
7505,1401813946000,MAR_PENUMBRA_END,2111
7506,1401837668000,MAR_PENUMBRA_START,2111
7507,1401839105000,MAR_PENUMBRA_END,2111
7508,1401862830000,MAR_PENUMBRA_START,2112
7509,1401864264000,MAR_PENUMBRA_END,2112
7510,1401887987000,MAR_PENUMBRA_START,2112
7511,1401889417000,MAR_PENUMBRA_END,2112
7512,1401913148000,MAR_PENUMBRA_START,2112
7513,1401914575000,MAR_PENUMBRA_END,2112
7514,1401938303000,MAR_PENUMBRA_START,2113
7515,1401939726000,MAR_PENUMBRA_END,2113
7516,1401963464000,MAR_PENUMBRA_START,2113
7517,1401964884000,MAR_PENUMBRA_END,2113
7518,1401988623000,MAR_PENUMBRA_START,2113
7519,1401990040000,MAR_PENUMBRA_END,2113
7520,1402013785000,MAR_PENUMBRA_START,2114
7521,1402015198000,MAR_PENUMBRA_END,2114
7522,1402038945000,MAR_PENUMBRA_START,2114
7523,1402040355000,MAR_PENUMBRA_END,2114
7524,1402064101000,MAR_PENUMBRA_START,2114
7525,1402065507000,MAR_PENUMBRA_END,2114
7526,1402089260000,MAR_PENUMBRA_START,2114
7527,1402090663000,MAR_PENUMBRA_END,2114
7528,1402114414000,MAR_PENUMBRA_START,2115
7529,1402115813000,MAR_PENUMBRA_END,2115
7530,1402139576000,MAR_PENUMBRA_START,2115
7531,1402140971000,MAR_PENUMBRA_END,2115
7532,1402164735000,MAR_PENUMBRA_START,2115
7533,1402166126000,MAR_PENUMBRA_END,2115
7534,1402189897000,MAR_PENUMBRA_START,2116
7535,1402191284000,MAR_PENUMBRA_END,2116
7536,1402215055000,MAR_PENUMBRA_START,2116
7537,1402216439000,MAR_PENUMBRA_END,2116
7538,1402240209000,MAR_PENUMBRA_START,2116
7539,1402241590000,MAR_PENUMBRA_END,2116
7540,1402265367000,MAR_PENUMBRA_START,2116
7541,1402266744000,MAR_PENUMBRA_END,2116
7542,1402290520000,MAR_PENUMBRA_START,2117
7543,1402291894000,MAR_PENUMBRA_END,2117
7544,1402315682000,MAR_PENUMBRA_START,2117
7545,1402317052000,MAR_PENUMBRA_END,2117
7546,1402340840000,MAR_PENUMBRA_START,2117
7547,1402342206000,MAR_PENUMBRA_END,2117
7548,1402366002000,MAR_PENUMBRA_START,2118
7549,1402367364000,MAR_PENUMBRA_END,2118
7550,1402391159000,MAR_PENUMBRA_START,2118
7551,1402392517000,MAR_PENUMBRA_END,2118
7552,1402416313000,MAR_PENUMBRA_START,2118
7553,1402417667000,MAR_PENUMBRA_END,2118
7554,1402441469000,MAR_PENUMBRA_START,2118
7555,1402442820000,MAR_PENUMBRA_END,2118
7556,1402466622000,MAR_PENUMBRA_START,2119
7557,1402467969000,MAR_PENUMBRA_END,2119
7558,1402491785000,MAR_PENUMBRA_START,2119
7559,1402493128000,MAR_PENUMBRA_END,2119
7560,1402516943000,MAR_PENUMBRA_START,2119
7561,1402518282000,MAR_PENUMBRA_END,2119
7562,1402542105000,MAR_PENUMBRA_START,2120
7563,1402543439000,MAR_PENUMBRA_END,2120
7564,1402567261000,MAR_PENUMBRA_START,2120
7565,1402568591000,MAR_PENUMBRA_END,2120
7566,1402592415000,MAR_PENUMBRA_START,2120
7567,1402593742000,MAR_PENUMBRA_END,2120
7568,1402617571000,MAR_PENUMBRA_START,2120
7569,1402618893000,MAR_PENUMBRA_END,2121
7570,1402642724000,MAR_PENUMBRA_START,2121
7571,1402644044000,MAR_PENUMBRA_END,2121
7572,1402667888000,MAR_PENUMBRA_START,2121
7573,1402669203000,MAR_PENUMBRA_END,2121
7574,1402693046000,MAR_PENUMBRA_START,2121
7575,1402694357000,MAR_PENUMBRA_END,2121
7576,1402718208000,MAR_PENUMBRA_START,2122
7577,1402719515000,MAR_PENUMBRA_END,2122
7578,1402743364000,MAR_PENUMBRA_START,2122
7579,1402744666000,MAR_PENUMBRA_END,2122
7580,1402768518000,MAR_PENUMBRA_START,2122
7581,1402769817000,MAR_PENUMBRA_END,2122
7582,1402793674000,MAR_PENUMBRA_START,2123
7583,1402794969000,MAR_PENUMBRA_END,2123
7584,1402818830000,MAR_PENUMBRA_START,2123
7585,1402820120000,MAR_PENUMBRA_END,2123
7586,1402843994000,MAR_PENUMBRA_START,2123
7587,1402845279000,MAR_PENUMBRA_END,2123
7588,1402869152000,MAR_PENUMBRA_START,2123
7589,1402870434000,MAR_PENUMBRA_END,2123
7590,1402894315000,MAR_PENUMBRA_START,2124
7591,1402895592000,MAR_PENUMBRA_END,2124
7592,1402919470000,MAR_PENUMBRA_START,2124
7593,1402920743000,MAR_PENUMBRA_END,2124
7594,1402944626000,MAR_PENUMBRA_START,2124
7595,1402945895000,MAR_PENUMBRA_END,2124
7596,1402969783000,MAR_PENUMBRA_START,2125
7597,1402971047000,MAR_PENUMBRA_END,2125
7598,1402994939000,MAR_PENUMBRA_START,2125
7599,1402996199000,MAR_PENUMBRA_END,2125
7600,1403020104000,MAR_PENUMBRA_START,2125
7601,1403021359000,MAR_PENUMBRA_END,2125
7602,1403045263000,MAR_PENUMBRA_START,2125
7603,1403046514000,MAR_PENUMBRA_END,2125
7604,1403070426000,MAR_PENUMBRA_START,2126
7605,1403071673000,MAR_PENUMBRA_END,2126
7606,1403095582000,MAR_PENUMBRA_START,2126
7607,1403096824000,MAR_PENUMBRA_END,2126
7608,1403120739000,MAR_PENUMBRA_START,2126
7609,1403121977000,MAR_PENUMBRA_END,2126
7610,1403145897000,MAR_PENUMBRA_START,2127
7611,1403147130000,MAR_PENUMBRA_END,2127
7612,1403171056000,MAR_PENUMBRA_START,2127
7613,1403172284000,MAR_PENUMBRA_END,2127
7614,1403196221000,MAR_PENUMBRA_START,2127
7615,1403197445000,MAR_PENUMBRA_END,2127
7616,1403221381000,MAR_PENUMBRA_START,2127
7617,1403222600000,MAR_PENUMBRA_END,2128
7618,1403246545000,MAR_PENUMBRA_START,2128
7619,1403247759000,MAR_PENUMBRA_END,2128
7620,1403271702000,MAR_PENUMBRA_START,2128
7621,1403272911000,MAR_PENUMBRA_END,2128
7622,1403296861000,MAR_PENUMBRA_START,2128
7623,1403298065000,MAR_PENUMBRA_END,2128
7624,1403322020000,MAR_PENUMBRA_START,2129
7625,1403323219000,MAR_PENUMBRA_END,2129
7626,1403347181000,MAR_PENUMBRA_START,2129
7627,1403348376000,MAR_PENUMBRA_END,2129
7628,1403372346000,MAR_PENUMBRA_START,2129
7629,1403373536000,MAR_PENUMBRA_END,2129
7630,1403397506000,MAR_PENUMBRA_START,2130
7631,1403398691000,MAR_PENUMBRA_END,2130
7632,1403422670000,MAR_PENUMBRA_START,2130
7633,1403423849000,MAR_PENUMBRA_END,2130
7634,1403447827000,MAR_PENUMBRA_START,2130
7635,1403449001000,MAR_PENUMBRA_END,2130
7636,1403472987000,MAR_PENUMBRA_START,2130
7637,1403474157000,MAR_PENUMBRA_END,2130
