,ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,round_time,season,group
1977,1390176000000,249024663.79536602,175772689.632556,35.5324792866039,492.96580886277496,28.05,47.6,1978,1,Distance_shift-7
1978,1390262400000,248998653.753875,174285984.63505,35.4499151202753,493.068803241548,28.9166666666667,47.35,1979,1,Distance_shift-7
1979,1390348800000,248971163.38835096,172801482.831285,35.361605824449605,493.17769448637,29.516666666666698,47.0,1980,1,Distance_shift-7
1980,1390435200000,248942193.95252404,171319399.83445,35.2674075826649,493.29248347123297,30.266666666666698,46.75,1981,1,Distance_shift-7
1981,1390521600000,248911746.76963198,169839963.47045,35.167171541730596,493.413171106524,30.766666666666698,46.4,1982,1,Distance_shift-7
1982,1390608000000,248879823.23244703,168363415.615869,35.0607440161102,493.539758338256,31.4333333333333,46.15,1983,1,Distance_shift-7
1983,1390694400000,248846424.803298,166890014.28126898,34.9479669322518,493.67224614724296,31.8666666666667,45.8,1984,1,Distance_shift-7
1984,1390780800000,248811553.0141,165420035.684655,34.8286786545923,493.81063554821,32.3,45.5333333333333,1985,1,Distance_shift-7
1985,1390867200000,248775209.466398,163953775.742733,34.702715313624,493.95492758882204,32.8166666666667,45.2833333333333,1986,1,Distance_shift-7
1986,1390953600000,248737395.831435,162491550.10332,34.5699126378538,494.10512334858595,33.1833333333333,44.9333333333333,1987,1,Distance_shift-7
1987,1391040000000,248698113.85023302,161033691.803404,34.4301080589646,494.26122393761597,33.616666666666696,44.6833333333333,1988,1,Distance_shift-7
1988,1391126400000,248657365.333727,159580546.151375,34.2831425905215,494.423230495205,33.9666666666667,44.3333333333333,1989,1,Distance_shift-7
1989,1391212800000,248615152.162929,158132463.504922,34.128861863716004,494.5911441882,34.3333333333333,44.0833333333333,1990,1,Distance_shift-7
1990,1391299200000,248571476.28914702,156689791.707678,33.967115910902,494.76496620913497,34.616666666666696,43.75,1991,1,Distance_shift-7
1991,1391385600000,248526339.734246,155252870.251894,33.797757765685,494.94469777413497,34.9333333333333,43.5,1992,1,Distance_shift-7
1992,1391472000000,248479744.590956,153822027.453332,33.6206413954726,495.13034012060996,35.1833333333333,43.1833333333333,1993,1,Distance_shift-7
1993,1391558400000,248431693.023214,152397580.62637702,33.4356196169797,495.32189450475,35.3666666666667,42.9166666666667,1994,1,Distance_shift-7
1994,1391644800000,248382187.26653102,150979838.291099,33.2425424569111,495.519362198889,35.65,42.683333333333294,1995,1,Distance_shift-7
1995,1391731200000,248331229.62836602,149569103.21454498,33.041256113601996,495.722744488788,35.816666666666706,42.3666666666667,1996,1,Distance_shift-7
1996,1391817600000,248278822.488486,148165675.390058,32.8316024430463,495.932042670905,36.05,42.1333333333333,1997,1,Distance_shift-7
1997,1391904000000,248224968.29931602,146769854.510519,32.6134187952884,496.14725804969805,36.183333333333294,41.8333333333333,1998,1,Distance_shift-7
1998,1391990400000,248169669.586253,145381941.849331,32.3865380296838,496.368391934997,36.3666666666667,41.6,1999,1,Distance_shift-7
1999,1392076800000,248112928.947937,144002241.663832,32.150788584646,496.595445639471,36.4833333333333,41.3,2000,1,Distance_shift-7
2000,1392163200000,248054749.05650297,142631062.31188798,31.905994532199397,496.82842047618897,36.6,41.0833333333333,2001,1,Distance_shift-7
2001,1392249600000,247995132.657783,141268717.273563,31.651975594444497,497.06731775625997,36.7333333333333,40.85,2002,1,Distance_shift-7
2002,1392336000000,247934082.57149303,139915526.231892,31.388547134285396,497.312138786534,36.816666666666706,40.5833333333333,2003,1,Distance_shift-7
2003,1392422400000,247871601.69139302,138571816.31022298,31.1155201564737,497.56288486732103,36.9,40.3666666666667,2004,1,Distance_shift-7
2004,1392508800000,247807692.98544398,137237923.501156,30.832701367200197,497.81955729010804,36.966666666666704,40.0833333333333,2005,1,Distance_shift-7
2005,1392595200000,247742359.495952,135914194.26568002,30.5398933412795,498.082157335254,37.033333333333296,39.8833333333333,2006,1,Distance_shift-7
2006,1392681600000,247675604.33971602,134600987.242739,30.2368948374455,498.35068626961305,37.0833333333333,39.6333333333333,2007,1,Distance_shift-7
2007,1392768000000,247607430.70818302,133298674.99756399,29.923501289689003,498.6251453441,37.1333333333333,39.433333333333294,2008,1,Distance_shift-7
2008,1392854400000,247537841.867606,132007645.75018601,29.599505493909604,498.90553579116,37.15,39.25,2009,1,Distance_shift-7
2009,1392940800000,247466841.159218,130728305.04878601,29.2646985122932,499.191858822151,37.1666666666667,39.0,2010,1,Distance_shift-7
2010,1393027200000,247394431.999412,129461077.35894099,28.918870836423803,499.48411562462303,37.183333333333294,38.816666666666706,2011,1,Distance_shift-7
2011,1393113600000,247320617.87993,128206407.497456,28.5618138792134,499.78230735950797,37.2,38.5833333333333,2012,1,Distance_shift-7
2012,1393200000000,247245402.36807,126964761.723922,28.193321887874397,500.08643515819506,37.183333333333294,38.4166666666667,2013,1,Distance_shift-7
2013,1393286400000,247168789.106894,125736628.11885,27.813194353919602,500.396500119532,37.183333333333294,38.2,2014,1,Distance_shift-7
2014,1393372800000,247090781.81545097,124522515.687876,27.4212389025053,500.712503306705,37.1666666666667,38.0166666666667,2015,1,Distance_shift-7
2015,1393459200000,247011384.289004,123322951.582919,27.017274451168298,501.034445744048,37.1333333333333,37.8666666666667,2016,1,Distance_shift-7
2016,1393545600000,246930600.39926898,122138476.112869,26.601134180307003,501.36232841375,37.1166666666667,37.65,2017,1,Distance_shift-7
2017,1393632000000,246848434.094654,120969635.906539,26.1726676942616,501.696152252469,37.066666666666706,37.5,2018,1,Distance_shift-7
2018,1393718400000,246764889.400512,119816976.45374098,25.7317418516746,502.03591814787,37.0166666666667,37.3,2019,1,Distance_shift-7
2019,1393804800000,246679970.41939703,118681035.747147,25.2782401595442,502.38162693506104,36.9833333333333,37.15,2020,1,Distance_shift-7
2020,1393891200000,246593681.331322,117562340.43971498,24.812061159485303,502.733279392942,36.9166666666667,36.966666666666704,2021,1,Distance_shift-7
2021,1393977600000,246506026.39403102,116461404.946073,24.333116559047298,503.09087624048,36.85,36.8333333333333,2022,1,Distance_shift-7
2022,1394064000000,246417009.943265,115378732.879103,23.8413298036822,503.454418132879,36.783333333333296,36.6666666666667,2023,1,Distance_shift-7
2023,1394150400000,246326636.393042,114314819.687482,23.3366354589091,503.82390565767196,36.7333333333333,36.533333333333296,2024,1,Distance_shift-7
2024,1394236800000,246234910.23594102,113270155.435148,22.8189794209407,504.199339330715,36.6666666666667,36.4,2025,1,Distance_shift-7
2025,1394323200000,246141836.043384,112245227.06506999,22.288319759605,504.580719592093,36.566666666666706,36.2333333333333,2026,1,Distance_shift-7
2026,1394409600000,246047418.46593502,111240519.911848,21.744627938811004,504.968046801937,36.5,36.1166666666667,2027,1,Distance_shift-7
2027,1394496000000,245951662.23358902,110256518.51769699,21.1878901983941,505.361321236146,36.4,35.966666666666704,2028,1,Distance_shift-7
2028,1394582400000,245854572.15608197,109293706.95090501,20.6181089553268,505.760543082008,36.316666666666706,35.8666666666667,2029,1,Distance_shift-7
2029,1394668800000,245756153.12319198,108352568.869272,20.035304157452,506.16571243374,36.2,35.7,2030,1,Distance_shift-7
2030,1394755200000,245656410.105052,107433587.557347,19.439514588334802,506.57682928791496,36.1166666666667,35.6,2031,1,Distance_shift-7
2031,1394841600000,245555348.15247002,106537246.120168,18.830799177591,506.993893538806,36.0166666666667,35.5,2032,1,Distance_shift-7
2032,1394928000000,245452972.397246,105664027.94597399,18.2092384179632,507.416904973619,35.9,35.3666666666667,2033,1,Distance_shift-7
2033,1395014400000,245349288.05250096,104814417.459132,17.574936025392002,507.84586326763605,35.8,35.2666666666667,2034,1,Distance_shift-7
2034,1395100800000,245244300.413007,103988901.08125201,16.9280209951719,508.280767979252,35.683333333333294,35.133333333333304,2035,1,Distance_shift-7
2035,1395187200000,245138014.855522,103187968.222497,16.2686502015593,508.721618544908,35.5833333333333,35.0333333333333,2036,1,Distance_shift-7
2036,1395273600000,245030436.83913198,102412112.062076,15.5970116639009,509.16841427393206,35.45,34.9,2037,1,Distance_shift-7
2037,1395360000000,244921571.905591,101661829.864946,14.913328575299401,509.621154343261,35.35,34.8166666666667,2038,1,Distance_shift-7
2038,1395446400000,244811425.679675,100937622.617049,14.2178641840919,510.07983779207296,35.2333333333333,34.7166666666667,2039,1,Distance_shift-7
2039,1395532800000,244700003.869531,100239993.815751,13.510927656401599,510.544463516308,35.1,34.6,2040,1,Distance_shift-7
2040,1395619200000,244587312.267031,99569447.2885093,12.7928811418301,511.015030263081,34.9833333333333,34.5166666666667,2041,1,Distance_shift-7
2041,1395705600000,244473356.74813902,98926483.9129051,12.064148418212199,511.49153662499396,34.8333333333333,34.4,2042,1,Distance_shift-7
2042,1395792000000,244358143.273269,98311597.10073571,11.3252257220163,511.97398103434097,34.7333333333333,34.3166666666667,2043,1,Distance_shift-7
2043,1395878400000,244241677.887653,97725266.95983921,10.5766957487589,512.4623617572,34.5833333333333,34.2166666666667,2044,1,Distance_shift-7
2044,1395964800000,244123966.72171098,97167953.24611421,9.819246518439789,512.956676887423,34.4666666666667,34.116666666666696,2045,1,Distance_shift-7
2045,1396051200000,244005015.99142402,96640087.5909357,9.053698228865251,513.456924340519,34.3,34.0,2046,1,Distance_shift-7
2046,1396137600000,243884831.998709,96142065.92116809,8.28104407431463,513.9631018474221,34.2,33.9333333333333,2047,1,Distance_shift-7
2047,1396224000000,243763421.13179702,95674242.2255999,7.50251661571244,514.475206948159,34.0666666666667,33.8333333333333,2048,1,Distance_shift-7
2048,1396310400000,243640789.86561,95236924.6252302,6.71970245961341,514.993236985401,33.9166666666667,33.7333333333333,2049,1,Distance_shift-7
2049,1396396800000,243516944.762144,94830374.0810373,5.934751526114651,515.5171890979129,33.7833333333333,33.6666666666667,2050,1,Distance_shift-7
2050,1396483200000,243391892.470854,94454805.3266936,5.15078090228219,516.047060213885,33.633333333333304,33.55,2051,1,Distance_shift-7
2051,1396569600000,243265639.729031,94110389.12760408,4.37270713166759,516.5828470441691,33.5166666666667,33.4666666666667,2052,1,Distance_shift-7
2052,1396656000000,243138193.36219102,93797254.9151102,3.60910469361583,517.124546075388,33.35,33.366666666666696,2053,1,Distance_shift-7
2053,1396742400000,243009560.284461,93515493.1215517,2.87675887683882,517.672153562956,33.2333333333333,33.2833333333333,2054,1,Distance_shift-7
2054,1396828800000,242879747.49895698,93265156.9220404,2.21277712246937,518.225665523975,33.1,33.2,2055,1,Distance_shift-7
2055,1396915200000,242748762.09817597,93046263.3999996,1.70540620173408,518.785077730027,32.95,33.1,2056,1,Distance_shift-7
2056,1397001600000,242616611.264373,92858794.33610441,1.52574588303083,519.350385699866,32.8166666666667,33.0166666666667,2057,1,Distance_shift-7
2057,1397088000000,242483302.269946,92702696.8920765,1.7793436379471002,519.921584691995,32.65,32.9,2058,1,Distance_shift-7
2058,1397174400000,242348842.47781602,92577884.4616792,2.3300631864526,520.49866969714,32.5166666666667,32.8166666666667,2059,1,Distance_shift-7
2059,1397260800000,242213239.34180298,92484237.91981031,3.01971196263178,521.081635430626,32.35,32.7166666666667,2060,1,Distance_shift-7
2060,1397347200000,242076500.407,92421607.4255379,3.7723910491205,521.67047632464,32.2166666666667,32.633333333333304,2061,1,Distance_shift-7
2061,1397433600000,241938633.31014302,92389814.8217963,4.556058008495531,522.2651865204099,32.1,32.5666666666667,2062,1,Distance_shift-7
2062,1397520000000,241799645.77997598,92388656.52050291,5.35591075144262,522.865759860279,31.9333333333333,32.45,2063,1,Distance_shift-7
2063,1397606400000,241659545.637604,92417906.5837504,6.1642208899588,523.472189879687,31.8166666666667,32.383333333333304,2064,1,Distance_shift-7
2064,1397692800000,241518340.796848,92477319.55697621,6.97646594759046,524.0844697990821,31.6333333333333,32.2666666666667,2065,1,Distance_shift-7
2065,1397779200000,241376039.26457998,92566632.54756421,7.789721338893879,524.702592515733,31.5,32.2,2066,1,Distance_shift-7
2066,1397865600000,241232649.141054,92685566.126053,8.60192621359639,525.326550595487,31.35,32.0833333333333,2067,1,Distance_shift-7
2067,1397952000000,241088178.620219,92833823.85050179,9.411519693939038,525.956336264452,31.216666666666697,32.0166666666667,2068,1,Distance_shift-7
2068,1398038400000,240942635.990017,93011090.4976345,10.2172480211676,526.591941400623,31.0833333333333,31.9333333333333,2069,1,Distance_shift-7
2069,1398124800000,240796029.632673,93217029.3172123,11.0180566914282,527.233357525462,30.9166666666667,31.8333333333333,2070,1,Distance_shift-7
2070,1398211200000,240648368.02495098,93451278.74060409,11.8130277082672,527.880575795427,30.766666666666698,31.766666666666698,2071,1,Distance_shift-7
2071,1398297600000,240499659.73841202,93713448.983947,12.601342186659501,528.5335869934449,30.6166666666667,31.6666666666667,2072,1,Distance_shift-7
2072,1398384000000,240349913.43964303,94003118.9593249,13.382257923844199,529.192381520345,30.466666666666697,31.5833333333333,2073,1,Distance_shift-7
2073,1398470400000,240199137.890475,94319833.90236841,14.155096176316302,529.856949386214,30.3,31.483333333333302,2074,1,Distance_shift-7
2074,1398556800000,240047341.94819903,94663104.1366256,14.9192342412427,530.527280201666,30.1833333333333,31.4166666666667,2075,1,Distance_shift-7
2075,1398643200000,239894534.565776,95032405.3556422,15.674101653171698,531.203363168978,30.0,31.3166666666667,2076,1,Distance_shift-7
2076,1398729600000,239740724.79205802,95427180.63772249,16.419178443134502,531.885187073078,29.8666666666667,31.266666666666698,2077,1,Distance_shift-7
2077,1398816000000,239585921.77202797,95846844.11050229,17.1539943009273,532.572740272309,29.733333333333302,31.1833333333333,2078,1,Distance_shift-7
2078,1398902400000,239430134.74706802,96290785.848934,17.8781278213133,533.266010688937,29.55,31.1,2079,1,Distance_shift-7
2079,1398988800000,239273373.05526602,96758377.3660869,18.5912053626014,533.964985799356,29.4333333333333,31.033333333333303,2080,1,Distance_shift-7
2080,1399075200000,239115646.13176602,97248977.03518829,19.2928993681299,534.669652623973,29.266666666666698,30.95,2081,1,Distance_shift-7
2081,1399161600000,238956963.509161,97761934.94772741,19.9829262348259,535.3799977167599,29.1166666666667,30.8833333333333,2082,1,Distance_shift-7
2082,1399248000000,238797334.81792003,98296596.9681138,20.6610439259433,536.096007154487,28.95,30.783333333333303,2083,1,Distance_shift-7
2083,1399334400000,238636769.78685698,98852307.9844928,21.3270495330337,536.817666525681,28.8,30.733333333333302,2084,1,Distance_shift-7
2084,1399420800000,238475278.24360096,99428414.5182062,21.9807769380995,537.544960919365,28.6666666666667,30.6833333333333,2085,1,Distance_shift-7
2085,1399507200000,238312870.115073,100024266.933502,22.6220946518105,538.277874913656,28.5,30.6,2086,1,Distance_shift-7
2086,1399593600000,238149555.42795697,100639221.50499499,23.2509038314922,539.0163925642511,28.3666666666667,30.533333333333303,2087,1,Distance_shift-7
2087,1399680000000,237985344.309133,101272642.574888,23.8671364204081,539.760497392896,28.1833333333333,30.466666666666697,2088,1,Distance_shift-7
2088,1399766400000,237820246.986085,101923904.973266,24.470753296471,540.510172375858,28.05,30.4166666666667,2089,1,Distance_shift-7
2089,1399852800000,237654273.78726602,102592396.774637,25.0617422747403,541.265399932407,27.8666666666667,30.35,2090,1,Distance_shift-7
2090,1399939200000,237487435.142429,103277522.30736801,25.640115784794002,542.026161913353,27.733333333333302,30.283333333333303,2091,1,Distance_shift-7
2091,1400025600000,237319741.582917,103978705.11914201,26.2059080655416,542.792439589584,27.5833333333333,30.25,2092,1,Distance_shift-7
2092,1400112000000,237151203.74191898,104695390.374017,26.759171815300398,543.564213640625,27.4,30.1833333333333,2093,1,Distance_shift-7
2093,1400198400000,236981832.35470602,105427046.018563,27.299974413250798,544.341464143174,27.266666666666698,30.1333333333333,2094,1,Distance_shift-7
2094,1400284800000,236811638.25883302,106173162.137575,27.8283940473663,545.124170559608,27.0833333333333,30.0833333333333,2095,1,Distance_shift-7
2095,1400371200000,236640632.394335,106933248.287654,28.344516243246304,545.912311726422,26.9333333333333,30.016666666666698,2096,1,Distance_shift-7
2096,1400457600000,236468825.803901,107706829.14603299,28.848431280823398,546.7058658426059,26.733333333333302,29.966666666666697,2097,1,Distance_shift-7
2097,1400544000000,236296229.63303798,108493439.28779599,29.3402327848194,547.5048104579209,26.6,29.9333333333333,2098,1,Distance_shift-7
2098,1400630400000,236122855.13023302,109292618.070135,29.8200174731448,548.309122461084,26.4166666666667,29.8666666666667,2099,1,Distance_shift-7
2099,1400716800000,235948713.647098,110103905.415063,30.2878857953524,549.118778067845,26.266666666666698,29.8333333333333,2100,1,Distance_shift-7
2100,1400803200000,235773816.638518,110926838.90526399,30.7439430879806,549.93375280896,26.1166666666667,29.8,2101,1,Distance_shift-7
2101,1400889600000,235598175.66279,111760952.25852099,31.188300907867603,550.754021518046,25.9166666666667,29.75,2102,1,Distance_shift-7
2102,1400976000000,235421802.381756,112605775.045171,31.6210783038945,551.5795583193401,25.766666666666698,29.716666666666697,2103,1,Distance_shift-7
2103,1401062400000,235244708.560925,113460833.45203501,32.0424028798103,552.410336615342,25.5666666666667,29.6666666666667,2104,1,Distance_shift-7
2104,1401148800000,235066906.069602,114325651.897852,32.4524115553112,553.246329074364,25.4166666666667,29.6333333333333,2105,1,Distance_shift-7
2105,1401235200000,234888406.880992,115199755.299555,32.85125095886,554.0875076179731,25.2,29.6,2106,1,Distance_shift-7
2106,1401321600000,234709223.072312,116082671.75298798,33.2390774094443,554.933843408348,25.05,29.5666666666667,2107,1,Distance_shift-7
2107,1401408000000,234529366.82488102,116973935.349324,33.6160564835354,555.7853068355461,24.9,29.55,2108,1,Distance_shift-7
2108,1401494400000,234348850.42421,117873088.839619,33.9823622167097,556.641867504683,24.6666666666667,29.5,2109,1,Distance_shift-7
2109,1401580800000,234167686.26007798,118779685.909248,34.3381760402738,557.50349422304,24.516666666666698,29.483333333333302,2110,1,Distance_shift-7
2110,1401667200000,233985886.826594,119693292.92428401,34.6836855831727,558.370154987096,24.283333333333303,29.4333333333333,2111,1,Distance_shift-7
2111,1401753600000,233803464.722252,120613490.132854,35.0190834695227,559.241816969496,24.1166666666667,29.4,2112,1,Distance_shift-7
2112,1401840000000,233620432.64996803,121539872.41243501,35.344566215911705,560.1184465059549,23.9,29.3833333333333,2113,1,Distance_shift-7
2113,1401926400000,233436803.41711098,122472049.72880901,35.6603332910529,561.000009082106,23.716666666666697,29.35,2114,1,Distance_shift-7
2114,1402012800000,233252589.935512,123409647.51001398,35.966586353993705,561.886469320307,23.55,29.3333333333333,2115,1,Distance_shift-7
2115,1402099200000,233067805.221462,124352307.14377901,36.263528641468206,562.777790966391,23.3166666666667,29.3166666666667,2116,1,Distance_shift-7
2116,1402185600000,232882462.39569598,125299686.78162299,36.5513644308786,563.6739368763871,23.1166666666667,29.266666666666698,2117,1,Distance_shift-7
2117,1402272000000,232696574.683359,126251462.568075,36.830298462611,564.574869003208,22.9,29.25,2118,1,Distance_shift-7
2118,1402358400000,232510155.41395602,127207330.28778899,37.1005351693768,565.480548383305,22.7,29.233333333333302,2119,1,Distance_shift-7
2119,1402444800000,232323218.021285,128167007.215423,37.362277548990996,566.390935123311,22.4333333333333,29.2,2120,1,Distance_shift-7
2120,1402531200000,232135776.043356,129130233.67401999,37.6157255629875,567.305988386656,22.25,29.1833333333333,2121,1,Distance_shift-7
2121,1402617600000,231947843.122285,130096773.547103,37.8610740797585,568.2256663801901,22.0,29.15,2122,1,Distance_shift-7
2122,1402704000000,231759433.004177,131066412.932528,38.098510603555205,569.1499263407879,21.783333333333303,29.1333333333333,2123,1,Distance_shift-7
2123,1402790400000,231570559.53898397,132038956.46590701,38.3282132564785,570.078724521969,21.5833333333333,29.1166666666667,2124,1,Distance_shift-7
2124,1402876800000,231381236.680351,133014221.579313,38.5503495594612,571.0120161805149,21.283333333333303,29.0833333333333,2125,1,Distance_shift-7
2125,1402963200000,231191478.485435,133992031.768721,38.765076380859796,571.949755563121,21.0666666666667,29.0666666666667,2126,1,Distance_shift-7
2126,1403049600000,231001299.11471,134972210.33116,38.9725410456776,572.891895893055,20.783333333333303,29.033333333333303,2127,1,Distance_shift-7
2127,1403136000000,230810712.83174598,135954575.75935,39.1728832374793,573.838389356854,20.55,29.033333333333303,2128,1,Distance_shift-7
2128,1403222400000,230619734.002971,136938939.27113998,39.3662371729258,574.789187091058,20.233333333333302,28.983333333333302,2129,1,Distance_shift-7
2129,1403308800000,230428377.09741002,137925104.261132,39.5527336121769,575.744239168994,19.983333333333302,28.983333333333302,2130,1,Distance_shift-7
2130,1403395200000,230236656.68640298,138912867.10007098,39.732501470043296,576.703494587606,19.75,28.966666666666697,2131,1,Distance_shift-7
2131,1403481600000,230044587.44329703,139902018.68811798,39.9056689790946,577.666901254346,19.4,28.9333333333333,2132,1,Distance_shift-7
2132,1403568000000,229852184.143125,140892346.333267,40.0723644619899,578.634405974145,19.15,28.9,2133,1,Distance_shift-7
2133,1403654400000,229659461.66224703,141883635.715917,40.2327167996513,579.605954436451,18.766666666666698,28.8666666666667,2134,1,Distance_shift-7
2134,1403740800000,229466434.977979,142875672.82988998,40.3868556680743,580.581491202359,18.516666666666698,28.85,2135,1,Distance_shift-7
2135,1403827200000,229273119.168198,143868245.84497198,40.5349115921104,581.560959691832,18.1166666666667,28.8166666666667,2136,1,Distance_shift-7
2136,1403913600000,229079529.410908,144861146.84104198,40.6770158484194,582.544302171036,17.85,28.8,2137,1,Distance_shift-7
2137,1404000000000,228885680.98380497,145854173.35353798,40.8133002472457,583.531459739775,17.533333333333303,28.783333333333303,2138,1,Distance_shift-7
2138,1404086400000,228691589.26379198,146847129.671655,40.9438968295244,584.5223723190641,17.1166666666667,28.75,2139,1,Distance_shift-7
2139,1404172800000,228497269.72648397,147839827.855679,41.068937524039605,585.5169786388201,16.783333333333303,28.733333333333302,2140,1,Distance_shift-7
2140,1404259200000,228302737.945682,148832088.485177,41.1885538118655,586.515216225713,16.35,28.6833333333333,2141,1,Distance_shift-7
2141,1404345600000,228108009.59282002,149823741.203445,41.3028764385546,587.517021391152,16.0,28.6666666666667,2142,1,Distance_shift-7
2142,1404432000000,227913100.436382,150814625.172923,41.4120351984765,588.522329219448,15.5,28.6333333333333,2143,1,Distance_shift-7
2143,1404518400000,227718026.3413,151804589.591501,41.516158791967705,589.531073556145,15.1166666666667,28.6,2144,1,Distance_shift-7
2144,1404604800000,227522803.268313,152793494.43304098,41.615374725921896,590.543186996537,14.716666666666699,28.5833333333333,2145,1,Distance_shift-7
2145,1404691200000,227327447.273306,153781211.55568898,41.7098091929531,591.558600874384,14.183333333333302,28.516666666666698,2146,1,Distance_shift-7
2146,1404777600000,227131974.506613,154767626.247654,41.7995868259511,592.577245250833,13.75,28.5,2147,1,Distance_shift-7
2147,1404864000000,226936401.212298,155752639.121986,41.884830193622896,593.599048903563,13.15,28.45,2148,1,Distance_shift-7
2148,1404950400000,226740743.7274,156736168.00896102,41.9656589021975,594.623939316163,12.666666666666698,28.4166666666667,2149,1,Distance_shift-7
2149,1405036800000,226545018.48114702,157718149.163597,42.0421882362642,595.6518426677591,11.983333333333302,28.3666666666667,2150,1,Distance_shift-7
2150,1405123200000,226349241.99414,158698536.861051,42.114527437781604,596.682683822906,11.45,28.3333333333333,2151,1,Distance_shift-7
2151,1405209600000,226153430.8775,159677300.56221598,42.1827779605191,597.716386321763,10.6833333333333,28.266666666666698,2152,1,Distance_shift-7
2152,1405296000000,225957601.83198902,160654419.49765602,42.2470322243653,598.752872370559,10.0333333333333,28.233333333333302,2153,1,Distance_shift-7
2153,1405382400000,225761771.647077,161629875.571266,42.3073733583504,599.792062832399,9.4,28.1666666666667,2154,1,Distance_shift-7
2154,1405468800000,225565957.19999,162603646.311223,42.3638761026209,600.8338772183911,8.38333333333333,28.1166666666667,2155,1,Distance_shift-7
2155,1405555200000,225370175.4547,163575699.589932,42.416608603899,601.878233679162,7.58333333333333,28.0833333333333,2156,1,Distance_shift-7
2156,1405641600000,225174443.46087998,164545990.999733,42.465634561992104,602.925048996765,6.25,28.0,2157,1,Distance_shift-7
2157,1405728000000,224978778.352806,165514463.717221,42.5110152036495,603.974238577017,5.11666666666667,27.95,2158,1,Distance_shift-7
2158,1405814400000,224783197.348208,166481050.031515,42.5528107834795,605.025716442299,2.7666666666666697,27.8666666666667,2159,1,Distance_shift-7
2159,1405900800000,224587717.747069,167445673.615623,42.591081557168295,606.0793952248571,0.0,27.8,2160,1,Distance_shift-7
2160,1405987200000,224392356.93035802,168408251.875808,42.6258883245006,607.135186160615,0.0,27.733333333333302,2161,1,Distance_shift-7
2161,1406073600000,224197132.358717,169368698.04671398,42.6572926858871,608.1929990835511,0.0,27.65,2162,1,Distance_shift-7
2162,1406160000000,224002061.571071,170326922.951034,42.6853571362874,609.252742420623,0.0,27.5833333333333,2163,1,Distance_shift-7
2163,1406246400000,223807162.18319702,171282836.47482198,42.710145077251795,610.314323187277,0.0,27.466666666666697,2164,1,Distance_shift-7
2164,1406332800000,223612451.88622597,172236348.847801,42.7317207874092,611.377646983499,0.0,27.4,2165,1,Distance_shift-7
2165,1406419200000,223417948.44511402,173187371.801746,42.7501493647165,612.442617990393,0.0,27.283333333333303,2166,1,Distance_shift-7
2166,1406505600000,223223669.697069,174135819.64343,42.7654966415911,613.509138967243,0.0,27.2,2167,1,Distance_shift-7
2167,1406592000000,223029633.549961,175081610.2462,42.777829073460495,614.5771112490071,0.0,27.1166666666667,2168,1,Distance_shift-7
2168,1406678400000,222835857.980721,176024665.950379,42.7872136071132,615.6464347441799,0.0,26.983333333333302,2169,1,Distance_shift-7
2169,1406764800000,222642361.03374103,176964914.372278,42.793717541826,616.717007932991,0.0,26.9,2170,1,Distance_shift-7
2170,1406851200000,222449160.81927902,177902289.150934,42.7974083987394,617.788727865915,0.0,26.75,2171,1,Distance_shift-7
2171,1406937600000,222256275.51186898,178836730.701235,42.7983538090915,618.861490162489,0.0,26.6166666666667,2172,1,Distance_shift-7
2172,1407024000000,222063723.348737,179768187.078739,42.796621418141605,619.9351890104821,0.0,26.466666666666697,2173,1,Distance_shift-7
2173,1407110400000,221871522.628209,180696615.07920802,42.7922787787158,621.009717165461,0.0,26.35,2174,1,Distance_shift-7
2174,1407196800000,221679691.70810297,181621981.673821,42.7853931776797,622.084965950854,0.0,26.216666666666697,2175,1,Distance_shift-7
2175,1407283200000,221488249.004085,182544265.79015702,42.7760313054646,623.160825258573,0.0,26.033333333333303,2176,1,Distance_shift-7
2176,1407369600000,221297212.987987,183463460.258635,42.7642586566098,624.237183550293,0.0,25.8833333333333,2177,1,Distance_shift-7
2177,1407456000000,221106602.18606803,184379573.44830802,42.7501385646971,625.313927859459,0.0,25.6833333333333,2178,1,Distance_shift-7
2178,1407542400000,220916435.17721298,185292629.792321,42.7337308630043,626.390943794077,0.0,25.516666666666698,2179,1,Distance_shift-7
2179,1407628800000,220726730.59106803,186202668.265332,42.7150903382637,627.468115540337,0.0,25.283333333333303,2180,1,Distance_shift-7
2180,1407715200000,220537507.106107,187109738.21399,42.6942653562215,628.545325867091,0.0,25.1166666666667,2181,1,Distance_shift-7
2181,1407801600000,220348783.447629,188013892.8603,42.6712971432545,629.62245613119,0.0,24.9166666666667,2182,1,Distance_shift-7
2182,1407888000000,220160578.385692,188915181.90719,42.6462200659686,630.699386283717,0.0,24.6666666666667,2183,1,Distance_shift-7
2183,1407974400000,219972910.73298702,189813645.216978,42.6190628808714,631.7759948770761,0.0,24.45,2184,1,Distance_shift-7
2184,1408060800000,219785799.342649,190709309.052427,42.5898505543332,632.8521590729661,0.0,24.1666666666667,2185,1,Distance_shift-7
2185,1408147200000,219599263.10601398,191602185.216294,42.558606117345,633.9277546512291,0.0,23.9333333333333,2186,1,Distance_shift-7
2186,1408233600000,219413320.950319,192492272.398582,42.5253521545571,635.0026560195649,0.0,23.6166666666667,2187,1,Distance_shift-7
